character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,2,bbd60dcea745,20,openai,gpt-4o,charglm-4,1.0,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,2,0.6818000000000001,2
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,3,31c7afa13006,20,openai,gpt-4o,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,3,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,748bee551cac,20,openai,gpt-4o,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,peer_confrontation,The Peer Confrontation,0,2a2a86291c3d,20,openai,gpt-4o,charglm-4,1.0,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,1,fa2c569746cb,20,openai,gpt-4o,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,3,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,peer_confrontation,The Peer Confrontation,2,7722d148475e,20,openai,gpt-4o,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,3,0.6818000000000001,1
Severus Snape,peer_confrontation,The Peer Confrontation,3,042f526e3171,20,openai,gpt-4o,charglm-4,1.0,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,3,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,peer_confrontation,The Peer Confrontation,0,fd2da7b70552,20,openai,gpt-4o,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,dc4d906044aa,20,openai,gpt-4o,charglm-4,1.2,True,5,5,0.5161,0,2,4,0.4194,2,5,5,0.625,0,3,5,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,1,10d228d75d7e,20,openai,gpt-4o,charglm-4,1.4,True,5,5,0.5161,0,2,4,0.4194,2,5,4,0.625,1,3,5,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,2,40f1baaba06b,20,openai,gpt-4o,charglm-4,1.0,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,3,67ac078c0425,20,openai,gpt-4o,charglm-4,1.0,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,7192bbd451cb,20,openai,gpt-4o,charglm-4,1.4,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,5486ad1ad1ee,20,openai,gpt-4o,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,authority_confrontation,The Authority Confrontation,1,052e18a8c0da,20,openai,gpt-4o,charglm-4,1.0,True,5,5,0.5161,0,2,2,0.4194,0,5,4,0.625,1,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,2,7cc1f4dbb484,20,openai,gpt-4o,charglm-4,1.6,True,5,3,0.5161,2,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,3,486a2b43abf5,20,openai,gpt-4o,charglm-4,0.6,True,5,5,0.5161,0,2,2,0.4194,0,5,4,0.625,1,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,authority_confrontation,The Authority Confrontation,0,dbd8ab31a6da,20,openai,gpt-4o,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,defective_purchase,The Defective Purchase,0,c28044357eae,20,openai,gpt-4o,charglm-4,1.2,True,5,2,0.5161,3,2,2,0.4194,0,5,4,0.625,1,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,1,b57ab03d1676,20,openai,gpt-4o,charglm-4,1.6,True,5,2,0.5161,3,2,1,0.4194,1,5,4,0.625,1,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,2,4d1f115d05ae,20,openai,gpt-4o,charglm-4,1.0,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,3,df55ffd752f8,20,openai,gpt-4o,charglm-4,0.8,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,0,d09e9f466df4,20,openai,gpt-4o,charglm-4,1.0,True,5,3,0.5161,2,2,2,0.4194,0,5,4,0.625,1,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,079fb5a3877e,20,openai,gpt-4o,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,grave_news,The Grave News,1,5c8ea64ddb1d,20,openai,gpt-4o,charglm-4,0.8,True,5,4,0.5161,1,2,3,0.4194,1,5,5,0.625,0,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,grave_news,The Grave News,2,a0776fa3cdec,20,openai,gpt-4o,charglm-4,1.0,True,5,4,0.5161,1,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,3,4e0e4649ddce,20,openai,gpt-4o,charglm-4,0.6,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,234b01322d4e,20,openai,gpt-4o,charglm-4,1.0,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,8885ffb147e3,20,openai,gpt-4o,charglm-4,1.0,True,5,4,0.5161,1,2,3,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,1,2e8c1584e94f,20,openai,gpt-4o,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,2,50a2b72bfa18,20,openai,gpt-4o,charglm-4,1.2,True,5,3,0.5161,2,2,4,0.4194,2,5,5,0.625,0,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,3,5b0aa179638f,20,openai,gpt-4o,charglm-4,1.8,True,5,4,0.5161,1,2,5,0.4194,3,5,3,0.625,2,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,854225bbe449,20,openai,gpt-4o,charglm-4,1.2,True,5,5,0.5161,0,2,4,0.4194,2,5,3,0.625,2,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,0,bbfd6ceb83af,20,openai,gpt-4o,charglm-4,1.0,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,1,6a346834c587,20,openai,gpt-4o,charglm-4,1.2,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,1,0.46880000000000005,2,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,2,5cf88461291b,20,openai,gpt-4o,charglm-4,1.4,True,5,4,0.5161,1,2,5,0.4194,3,5,5,0.625,0,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,3,3d12095ed4cf,20,openai,gpt-4o,charglm-4,1.2,True,5,4,0.5161,1,2,3,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,0,c727c8160272,20,openai,gpt-4o,charglm-4,1.0,True,5,4,0.5161,1,2,3,0.4194,1,5,4,0.625,1,3,3,0.46880000000000005,0,4,2,0.5484,2
