character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Severus Snape,grave_news,The Grave News,0,57ee645d73f3,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,eac54f1a344e,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,4,2,0.5417000000000001,2,4,2,0.7273000000000001,2,2,1,0.5832999999999999,1,2,1,0.6522,1,4,5,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,1,13bc7fbf06d4,20,claude,claude-sonnet-4-5,charglm-4,0.4,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,2,0.6522,0,4,5,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,2,d254d806fb28,20,claude,claude-sonnet-4-5,charglm-4,1.2,True,4,2,0.5417000000000001,2,4,3,0.7273000000000001,1,2,1,0.5832999999999999,1,2,1,0.6522,1,4,5,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,3,428e3b7911a5,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,4,0.7273000000000001,0,2,1,0.5832999999999999,1,2,2,0.6522,0,4,5,0.6818000000000001,1
Severus Snape,high_stakes_evaluation,The High-Stakes Evaluation,0,a2b2cac7b8e8,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,5,0.6818000000000001,1
Severus Snape,peer_confrontation,The Peer Confrontation,0,1a4be598d1c5,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,4,4,0.5417000000000001,0,4,3,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,1,cad1d10a5cc0,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,4,2,0.5417000000000001,2,4,3,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,1,0.6818000000000001,3
Severus Snape,peer_confrontation,The Peer Confrontation,2,5448ff63a10e,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,4,3,0.5417000000000001,1,4,2,0.7273000000000001,2,2,1,0.5832999999999999,1,2,2,0.6522,0,4,1,0.6818000000000001,3
Severus Snape,peer_confrontation,The Peer Confrontation,3,4e853312e287,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,4,2,0.5417000000000001,2,4,2,0.7273000000000001,2,2,1,0.5832999999999999,1,2,2,0.6522,0,4,2,0.6818000000000001,2
Severus Snape,peer_confrontation,The Peer Confrontation,0,b84e9b99089e,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,4,4,0.5417000000000001,0,4,2,0.7273000000000001,2,2,2,0.5832999999999999,0,2,2,0.6522,0,4,2,0.6818000000000001,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,11db168fae24,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,4,0.5161,1,2,3,0.4194,1,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,1,b140d7942b7a,20,claude,claude-sonnet-4-5,charglm-4,1.6,True,5,4,0.5161,1,2,3,0.4194,1,5,3,0.625,2,3,4,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,2,b552171be3e2,20,claude,claude-sonnet-4-5,charglm-4,1.2,True,5,5,0.5161,0,2,3,0.4194,1,5,5,0.625,0,3,5,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,3,f338ffb808e6,20,claude,claude-sonnet-4-5,charglm-4,1.6,True,5,4,0.5161,1,2,4,0.4194,2,5,3,0.625,2,3,4,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,apprentice_confusion,The Apprentice's Confusion,0,9a7920b5049e,20,claude,claude-sonnet-4-5,charglm-4,1.2,True,5,4,0.5161,1,2,3,0.4194,1,5,4,0.625,1,3,3,0.46880000000000005,0,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,76f82cd2fe13,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,4,0.5161,1,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,1,056a23031de3,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,2,0.5161,3,2,2,0.4194,0,5,3,0.625,2,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,authority_confrontation,The Authority Confrontation,2,cd31d8df2718,20,claude,claude-sonnet-4-5,charglm-4,1.0,True,5,4,0.5161,1,2,2,0.4194,0,5,3,0.625,2,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,authority_confrontation,The Authority Confrontation,3,86a0de0ee688,20,claude,claude-sonnet-4-5,charglm-4,1.2,True,5,4,0.5161,1,2,1,0.4194,1,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,authority_confrontation,The Authority Confrontation,0,d406c3cba8fc,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,4,0.5161,1,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,1,0.5484,3
Sun Wukong,defective_purchase,The Defective Purchase,0,1a762b284846,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,3,0.5161,2,2,2,0.4194,0,5,4,0.625,1,3,3,0.46880000000000005,0,4,3,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,1,a685580959f6,20,claude,claude-sonnet-4-5,charglm-4,1.0,True,5,3,0.5161,2,2,4,0.4194,2,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,2,4c8e56643153,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,5,0.5484,1
Sun Wukong,defective_purchase,The Defective Purchase,3,3d01a51c8631,20,claude,claude-sonnet-4-5,charglm-4,1.2,True,5,2,0.5161,3,2,2,0.4194,0,5,4,0.625,1,3,1,0.46880000000000005,2,4,4,0.5484,0
Sun Wukong,defective_purchase,The Defective Purchase,0,42a2847a09c5,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,3,0.5161,2,2,2,0.4194,0,5,4,0.625,1,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,b107450a95cf,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,4,0.5161,1,2,2,0.4194,0,5,4,0.625,1,3,2,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,1,33db676d4acb,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,4,0.5161,1,2,4,0.4194,2,5,3,0.625,2,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,2,2085724e33ec,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,grave_news,The Grave News,3,98c164cada12,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,3,0.625,2,3,3,0.46880000000000005,0,4,4,0.5484,0
Sun Wukong,grave_news,The Grave News,0,48b98feaa583,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,5,0.5161,0,2,3,0.4194,1,5,4,0.625,1,3,4,0.46880000000000005,1,4,3,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,d551f48359da,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,2,0.5161,3,2,1,0.4194,1,5,5,0.625,0,3,1,0.46880000000000005,2,4,5,0.5484,1
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,1,6c626520af96,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,5,4,0.5161,1,2,2,0.4194,0,5,3,0.625,2,3,3,0.46880000000000005,0,4,4,0.5484,0
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,2,eff1c6a53e40,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,high_stakes_evaluation,The High-Stakes Evaluation,0,68c086dbc26f,20,claude,claude-sonnet-4-5,charglm-4,0.6,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,4,0.5484,0
Sun Wukong,peer_confrontation,The Peer Confrontation,0,f6f721c786ca,20,claude,claude-sonnet-4-5,charglm-4,1.8,True,5,3,0.5161,2,2,3,0.4194,1,5,3,0.625,2,3,4,0.46880000000000005,1,4,1,0.5484,3
Sun Wukong,peer_confrontation,The Peer Confrontation,1,7c82e4ce6ec6,20,claude,claude-sonnet-4-5,charglm-4,1.0,True,5,3,0.5161,2,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,2,257049b98aaa,20,claude,claude-sonnet-4-5,charglm-4,0.8,True,5,4,0.5161,1,2,2,0.4194,0,5,4,0.625,1,3,3,0.46880000000000005,0,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,3,ba2f421f6159,20,claude,claude-sonnet-4-5,charglm-4,1.4,True,5,2,0.5161,3,2,2,0.4194,0,5,4,0.625,1,3,2,0.46880000000000005,1,4,2,0.5484,2
Sun Wukong,peer_confrontation,The Peer Confrontation,0,477c7861e576,20,claude,claude-sonnet-4-5,charglm-4,1.0,True,5,4,0.5161,1,2,2,0.4194,0,5,5,0.625,0,3,2,0.46880000000000005,1,4,1,0.5484,3
